#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        8303       -0.44   -0.462103  0.00139706
        8304       -0.28   -0.462081  0.00139706
        8305       -0.44   -0.462078   0.0013969
        8306       -0.28   -0.462056   0.0013969
        8307       -0.44   -0.462054  0.00139674
        8308       -0.36   -0.462041  0.00139662
        8309       -0.44   -0.462039  0.00139646
        8310       -0.36   -0.462026  0.00139634
        8311       -0.28   -0.462005  0.00139635
        8312       -0.28   -0.461983  0.00139635
        8313       -0.44    -0.46198  0.00139618
        8314       -0.52   -0.461987  0.00139603
        8315       -0.28   -0.461965  0.00139604
        8316       -0.36   -0.461953  0.00139592
        8317       -0.28   -0.461931  0.00139593
        8318       -0.44   -0.461928  0.00139576
        8319       -0.52   -0.461935  0.00139561
        8320       -0.28   -0.461913  0.00139561
        8321       -0.36   -0.461901   0.0013955
        8322       -0.68   -0.461927  0.00139558
        8323       -0.52   -0.461934  0.00139543
        8324        -0.6   -0.461951  0.00139536
        8325       -0.68   -0.461977  0.00139544
        8326       -0.52   -0.461984  0.00139529
        8327       -0.36   -0.461972  0.00139517
        8328        -0.6   -0.461988   0.0013951
        8329       -0.44   -0.461986  0.00139494
        8330       -0.52   -0.461993  0.00139479
        8331       -0.44    -0.46199  0.00139462
        8332       -0.36   -0.461978  0.00139451
        8333       -0.52   -0.461985  0.00139436
        8334       -0.52   -0.461992  0.00139421
        8335       -0.36    -0.46198   0.0013941
        8336       -0.44   -0.461977  0.00139393
        8337       -0.28   -0.461955  0.00139394
        8338       -0.36   -0.461943  0.00139382
        8339       -0.52    -0.46195  0.00139367
        8340       -0.68   -0.461976  0.00139375
        8341       -0.44   -0.461973  0.00139359
        8342       -0.36   -0.461961  0.00139347
        8343       -0.52   -0.461968  0.00139332
        8344       -0.44   -0.461965  0.00139316
        8345       -0.36   -0.461953  0.00139305
        8346       -0.68   -0.461979  0.00139312
        8347        -0.6   -0.461996  0.00139305
        8348       -0.28   -0.461974  0.00139306
        8349       -0.12   -0.461933  0.00139349
        8350        -0.6    -0.46195  0.00139342
        8351        -0.2   -0.461918  0.00139361
        8352       -0.52   -0.461925  0.00139346
        8353       -0.12   -0.461884   0.0013939
        8354       -0.44   -0.461882  0.00139373
        8355       -0.52   -0.461889  0.00139358
        8356       -0.52   -0.461896  0.00139343
        8357       -0.44   -0.461893  0.00139327
        8358       -0.44    -0.46189   0.0013931
        8359       -0.44   -0.461888  0.00139294
        8360       -0.28   -0.461866  0.00139294
        8361       -0.44   -0.461863  0.00139278
        8362       -0.36   -0.461851  0.00139267
        8363       -0.44   -0.461849   0.0013925
        8364       -0.28   -0.461827   0.0013925
        8365       -0.52   -0.461834  0.00139236
        8366       -0.44   -0.461831  0.00139219
        8367        -0.2     -0.4618  0.00139238
        8368       -0.44   -0.461797  0.00139221
        8369       -0.36   -0.461785   0.0013921
        8370       -0.28   -0.461763   0.0013921
        8371       -0.36   -0.461751  0.00139199
        8372       -0.44   -0.461749  0.00139183
        8373       -0.44   -0.461746  0.00139166
        8374        -0.6   -0.461763  0.00139159
        8375       -0.44    -0.46176  0.00139143
        8376       -0.36   -0.461748  0.00139132
        8377       -0.52   -0.461755  0.00139117
        8378        -0.6   -0.461771   0.0013911
        8379       -0.44   -0.461769  0.00139094
        8380       -0.36   -0.461757  0.00139082
        8381       -0.68   -0.461783   0.0013909
        8382       -0.52    -0.46179  0.00139075
        8383        -0.6   -0.461806  0.00139068
        8384        -0.6   -0.461823  0.00139062
        8385       -0.52   -0.461829  0.00139047
        8386       -0.44   -0.461827   0.0013903
        8387       -0.44   -0.461824  0.00139014
        8388       -0.44   -0.461822  0.00138998
        8389        -0.6   -0.461838  0.00138991
        8390       -0.52   -0.461845  0.00138976
        8391       -0.52   -0.461852  0.00138961
        8392       -0.12   -0.461811  0.00139004
        8393       -0.52   -0.461818   0.0013899
        8394       -0.44   -0.461816  0.00138973
        8395       -0.36   -0.461803  0.00138962
        8396       -0.28   -0.461782  0.00138962
        8397       -0.36    -0.46177  0.00138951
        8398       -0.44   -0.461767  0.00138935
        8399       -0.36   -0.461755  0.00138923
        8400       -0.36   -0.461743  0.00138912
        8401       -0.44    -0.46174  0.00138896
        8402       -0.52   -0.461747  0.00138881
        8403       -0.44   -0.461745  0.00138865
        8404        -0.6   -0.461761  0.00138858
        8405       -0.52   -0.461768  0.00138843
        8406       -0.36   -0.461756  0.00138832
        8407       -0.36   -0.461744  0.00138821
        8408       -0.44   -0.461741  0.00138805
        8409       -0.12   -0.461701  0.00138848
        8410       -0.44   -0.461698  0.00138831
        8411        -0.6   -0.461714  0.00138824
        8412       -0.44   -0.461712  0.00138808
        8413        -0.2   -0.461681  0.00138827
        8414        -0.6   -0.461697   0.0013882
        8415        -0.6   -0.461714  0.00138813
        8416       -0.52   -0.461721  0.00138798
        8417        -0.6   -0.461737  0.00138791
        8418       -0.44   -0.461734  0.00138775
        8419       -0.36   -0.461722  0.00138764
        8420       -0.28   -0.461701  0.00138764
        8421       -0.44   -0.461698  0.00138748
        8422       -0.52   -0.461705  0.00138733
        8423       -0.52   -0.461712  0.00138719
        8424       -0.52   -0.461719  0.00138704
        8425       -0.36   -0.461707  0.00138693
        8426       -0.44   -0.461704  0.00138676
        8427       -0.44   -0.461702   0.0013866
        8428       -0.44   -0.461699  0.00138644
        8429       -0.52   -0.461706  0.00138629
        8430       -0.68   -0.461732  0.00138637
        8431        -0.6   -0.461748   0.0013863
        8432        -0.6   -0.461765  0.00138624
        8433       -0.52   -0.461772  0.00138609
        8434       -0.36    -0.46176  0.00138598
        8435       -0.44   -0.461757  0.00138581
        8436       -0.36   -0.461745   0.0013857
        8437       -0.36   -0.461733  0.00138559
        8438       -0.36   -0.461721  0.00138548
        8439       -0.44   -0.461718  0.00138532
        8440       -0.44   -0.461716  0.00138516
        8441       -0.52   -0.461723  0.00138501
        8442        -0.6   -0.461739  0.00138494
        8443       -0.52   -0.461746  0.00138479
        8444       -0.28   -0.461724   0.0013848
        8445        -0.2   -0.461693  0.00138498
        8446       -0.44   -0.461691  0.00138482
        8447       -0.68   -0.461717   0.0013849
        8448       -0.36   -0.461705  0.00138478
        8449        -0.6   -0.461721  0.00138472
        8450       -0.52   -0.461728  0.00138457
        8451       -0.52   -0.461735  0.00138442
        8452       -0.52   -0.461742  0.00138428
        8453       -0.44   -0.461739  0.00138412
        8454       -0.52   -0.461746  0.00138397
        8455       -0.68   -0.461772  0.00138405
        8456       -0.36    -0.46176  0.00138394
        8457       -0.68   -0.461786  0.00138401
        8458       -0.52   -0.461792  0.00138387
        8459       -0.52   -0.461799  0.00138372
        8460        -0.6   -0.461816  0.00138365
        8461       -0.52   -0.461822  0.00138351
        8462       -0.44    -0.46182  0.00138334
        8463       -0.36   -0.461808  0.00138323
        8464       -0.52   -0.461815  0.00138309
        8465       -0.36   -0.461803  0.00138298
        8466       -0.36   -0.461791  0.00138286
        8467        -0.2    -0.46176  0.00138305
        8468        -0.2   -0.461729  0.00138323
        8469       -0.52   -0.461736  0.00138308
        8470       -0.44   -0.461733  0.00138292
        8471        -0.2   -0.461702   0.0013831
        8472       -0.12   -0.461662  0.00138353
        8473       -0.44   -0.461659  0.00138337
        8474       -0.68   -0.461685  0.00138344
        8475       -0.52   -0.461692   0.0013833
        8476       -0.52   -0.461699  0.00138315
        8477        -0.2   -0.461668  0.00138333
        8478       -0.28   -0.461647  0.00138334
        8479       -0.44   -0.461644  0.00138318
        8480       -0.36   -0.461632  0.00138306
        8481       -0.52   -0.461639  0.00138292
        8482       -0.44   -0.461636  0.00138276
        8483        -0.6   -0.461653  0.00138269
        8484       -0.44    -0.46165  0.00138253
        8485       -0.68   -0.461676  0.00138261
        8486       -0.52   -0.461683  0.00138246
        8487        -0.6   -0.461699  0.00138239
        8488       -0.36   -0.461687  0.00138228
        8489        -0.6   -0.461703  0.00138222
        8490       -0.28   -0.461682  0.00138222
        8491       -0.36    -0.46167  0.00138211
        8492       -0.36   -0.461658    0.001382
        8493        -0.2   -0.461627  0.00138218
        8494       -0.28   -0.461606  0.00138218
        8495       -0.36   -0.461594  0.00138207
        8496        -0.2   -0.461563  0.00138225
        8497       -0.28   -0.461542  0.00138225
        8498       -0.36    -0.46153  0.00138214
        8499       -0.44   -0.461527  0.00138198
        8500       -0.52   -0.461534  0.00138184
        8501        -0.6    -0.46155  0.00138177
        8502       -0.36   -0.461538  0.00138166
        8503        -0.6   -0.461555  0.00138159
        8504       -0.36   -0.461543  0.00138148
        8505       -0.28   -0.461521  0.00138148
        8506        -0.2   -0.461491  0.00138166
        8507       -0.52   -0.461498  0.00138152
        8508       -0.36   -0.461486  0.00138141
        8509        -0.6   -0.461502  0.00138134
        8510       -0.36    -0.46149  0.00138123
        8511        -0.6   -0.461506  0.00138116
        8512       -0.68   -0.461532  0.00138124
        8513       -0.36    -0.46152  0.00138113
        8514       -0.52   -0.461527  0.00138098
        8515       -0.52   -0.461534  0.00138084
        8516       -0.36   -0.461522  0.00138073
        8517       -0.52   -0.461529  0.00138058
        8518       -0.36   -0.461517  0.00138047
        8519       -0.12   -0.461477  0.00138089
        8520        -0.2   -0.461446  0.00138107
        8521       -0.68   -0.461472  0.00138115
        8522       -0.44   -0.461469  0.00138099
        8523       -0.44   -0.461467  0.00138083
        8524       -0.44   -0.461464  0.00138067
        8525       -0.36   -0.461452  0.00138056
        8526       -0.44    -0.46145   0.0013804
        8527       -0.44   -0.461447  0.00138024
        8528       -0.44   -0.461445  0.00138008
        8529       -0.52   -0.461452  0.00137993
        8530        -0.6   -0.461468  0.00137987
        8531       -0.44   -0.461465  0.00137971
        8532       -0.52   -0.461472  0.00137956
        8533       -0.52   -0.461479  0.00137942
        8534        -0.2   -0.461448   0.0013796
        8535       -0.52   -0.461455  0.00137945
        8536       -0.52   -0.461462  0.00137931
        8537       -0.28   -0.461441  0.00137931
        8538       -0.44   -0.461438  0.00137915
        8539       -0.36   -0.461426  0.00137904
        8540        -0.2   -0.461396  0.00137922
        8541       -0.36   -0.461384  0.00137911
        8542       -0.36   -0.461372    0.001379
        8543       -0.52   -0.461379  0.00137885
        8544       -0.52   -0.461386  0.00137871
        8545       -0.44   -0.461383  0.00137855
        8546       -0.68   -0.461409  0.00137863
        8547       -0.68   -0.461434   0.0013787
        8548        -0.6   -0.461451  0.00137864
        8549       -0.44   -0.461448  0.00137848
        8550       -0.28   -0.461427  0.00137848
        8551       -0.44   -0.461424  0.00137832
        8552       -0.36   -0.461413  0.00137821
        8553       -0.44    -0.46141  0.00137805
        8554       -0.36   -0.461398  0.00137794
        8555       -0.36   -0.461386  0.00137783
        8556       -0.44   -0.461384  0.00137767
